Pos,FirstName,Surname,Laps,Time/Retired,PTS,Country,Day,Month,Year,Event
8,Daniel,Ricciardo,52,+1 lap,4,Italy,6,Sep,2015,Race result
8,Nico,Hulkenberg,69,+1 lap,4,Canada,7,Jun,2015,Race result
8,Sergio,Perez,56,+1 lap,4,Bahrain,19,Apr,2015,Race result
8,Max,Verstappen,70,+1 lap,4,Austria,21,Jun,2015,Race result
8,Kevin,Magnussen,56,+100.682s,4,United States,2,nov.,2014,Race result
8,Romain,Grosjean,65,+1 lap,4,Spain,11,May,2014,Race result
8,Sebastian,Vettel,55,+72.045s,8,Abu Dhabi,23,nov.,2014,Race result
8,Nico,Hulkenberg,52,+88.692s,4,Great Britain,6,Jul,2014,Race result
8,Jenson,Button,67,+84.711s,4,Germany,20,Jul,2014,Race result
8,Jenson,Button,53,+63.063s,4,Italy,7,Sep,2014,Race result
8,Kimi,Räikkönen,54,+76.335s,4,China,20,Apr,2014,Race result
8,Valtteri,Bottas,70,+41.344s,4,Hungary,27,Jul,2014,Race result
8,Romain,Grosjean,77,+1 lap,4,Monaco,25,May,2014,Race result
8,Sebastian,Vettel,53,+66.185s,4,Russia,21,Oct,2014,Race result
8,Kimi,Räikkönen,60,+60.641s,4,Singapore,21,Sep,2014,Race result
8,Jean-Eric,Vergne,57,+60.441s,4,Australia,16,Mar,2014,Race result
8,Jean-Eric,Vergne,70,+28.026s,4,Canada,8,Jun,2014,Race result
8,Valtteri,Bottas,56,+85.537s,4,Malaysia,30,Mar,2014,Race result
8,Sergio,Perez,44,+64.293s,4,Belgium,24,aug.,2014,Race result
8,Daniel,Ricciardo,71,+43.522s,4,Austria,22,Jun,2014,Race result
8,Nico,Hulkenberg,44,+115.948s,4,Japan,5,Oct,2014,Race result
8,Valtteri,Bottas,57,+31.876s,4,Bahrain,6,Apr,2014,Race result
8,Nico,Hulkenberg,71,+63.934s,4,Brazil,9,nov.,2014,Race result
8,Daniel,Ricciardo,52,+16.543s,4,Great Britain,30,Jun,2013,Race result
8,Nico,Hulkenberg,56,+53.044s,4,Malaysia,24,Mar,2013,Race result
8,Romain,Grosjean,53,+33.130s,4,Italy,8,Sep,2013,Race result
8,Sergio,Perez,61,+83.820s,4,Singapore,22,Sep,2013,Race result
8,Felipe,Massa,69,+1 lap,4,Canada,9,Jun,2013,Race result
8,Jean-Eric,Vergne,78,+27.223s,4,Monaco,26,May,2013,Race result
8,Paul,di Resta,60,+72.868s,4,India,27,Oct,2013,Race result
8,Fernando,Alonso,57,+37.574s,4,Bahrain,21,Apr,2013,Race result
8,Felipe,Massa,55,+82.886s,4,Abu Dhabi,3,nov.,2013,Race result
8,Jenson,Button,66,+79.506s,4,Spain,12,May,2013,Race result
8,Paul,di Resta,56,+51.084s,4,China,14,Apr,2013,Race result
8,Sergio,Perez,60,+38.306s,4,Germany,7,Jul,2013,Race result
8,Nico,Rosberg,53,+72.023s,4,Japan,13,Oct,2013,Race result
8,Paul,di Resta,58,+68.449s,4,Australia,17,Mar,2013,Race result
8,Valtteri,Bottas,56,+54.509s,4,United States,17,nov.,2013,Race result
8,Felipe,Massa,70,+56.447s,4,Hungary,28,Jul,2013,Race result
8,Nico,Hulkenberg,71,+64.252s,4,Brazil,24,nov.,2013,Race result
8,Jenson,Button,55,+32.262s,4,South Korea,6,Oct,2013,Race result
8,Romain,Grosjean,44,+55.846s,4,Belgium,25,aug.,2013,Race result
8,Mark,Webber,67,+46.941s,4,Germany,22,Jul,2012,Race result
8,Mark,Webber,69,+34.458s,4,Hungary,29,Jul,2012,Race result
8,Sergio,Perez,58,+39.458s,4,Australia,18,Mar,2012,Race result
8,Lewis,Hamilton,66,+78.140s,4,Spain,13,May,2012,Race result
8,Pastor,Maldonado,56,+35.643s,4,China,15,Apr,2012,Race result
8,Kimi,Räikkönen,70,+15.567s,4,Canada,10,Jun,2012,Race result
8,Paul,di Resta,53,+41.057s,4,Italy,9,Sep,2012,Race result
8,Nico,Hulkenberg,78,+42.562s,4,Monaco,27,May,2012,Race result
8,Jean-Eric,Vergne,44,+58.865s,4,Belgium,2,Sep,2012,Race result
8,Felipe,Massa,59,+42.829s,4,Singapore,23,Sep,2012,Race result
8,Nico,Hulkenberg,60,+54.998s,4,India,28,Oct,2012,Race result
8,Jean-Eric,Vergne,71,+28.653s,4,Brazil,25,nov.,2012,Race result
8,Jenson,Button,57,+24.653s,4,Europe,24,Jun,2012,Race result
8,Bruno,Senna,55,+23.542s,4,Abu Dhabi,4,nov.,2012,Race result
8,Pastor,Maldonado,53,+52.364s,4,Japan,7,Oct,2012,Race result
8,Lewis,Hamilton,52,+36.463s,4,Great Britain,8,Jul,2012,Race result
8,Jean-Eric,Vergne,56,+46.985s,4,Malaysia,25,Mar,2012,Race result
8,Lewis,Hamilton,57,+58.984s,4,Bahrain,22,Apr,2012,Race result
8,Jean-Eric,Vergne,55,+69.589s,4,South Korea,14,Oct,2012,Race result
8,Nico,Hulkenberg,56,+73.792s,4,United States,18,nov.,2012,Race result
8,Lewis,Hamilton,66,+78.140s,4,Spain,13,May,2012,Race result
8,Sergio,Perez,58,+39.458s,4,Australia,18,Mar,2012,Race result
8,Nico,Hulkenberg,60,+54.998s,4,India,28,Oct,2012,Race result
8,Jean-Eric,Vergne,71,+28.653s,4,Brazil,25,nov.,2012,Race result
8,Nico,Hulkenberg,56,+73.792s,4,United States,18,nov.,2012,Race result
8,Kimi,Räikkönen,70,+15.567s,4,Canada,10,Jun,2012,Race result
8,Mark,Webber,67,+46.941s,4,Germany,22,Jul,2012,Race result
8,Mark,Webber,69,+34.458s,4,Hungary,29,Jul,2012,Race result
8,Nico,Hulkenberg,78,+42.562s,4,Monaco,27,May,2012,Race result
8,Paul,di Resta,53,+41.057s,4,Italy,9,Sep,2012,Race result
8,Felipe,Massa,59,+42.829s,4,Singapore,23,Sep,2012,Race result
8,Jean-Eric,Vergne,56,+46.985s,4,Malaysia,25,Mar,2012,Race result
8,Lewis,Hamilton,57,+58.984s,4,Bahrain,22,Apr,2012,Race result
8,Pastor,Maldonado,56,+35.643s,4,China,15,Apr,2012,Race result
8,Jean-Eric,Vergne,44,+58.865s,4,Belgium,2,Sep,2012,Race result
8,Jenson,Button,57,+24.653s,4,Europe,24,Jun,2012,Race result
8,Lewis,Hamilton,52,+36.463s,4,Great Britain,8,Jul,2012,Race result
8,Pastor,Maldonado,53,+52.364s,4,Japan,7,Oct,2012,Race result
8,Bruno,Senna,55,+23.542s,4,Abu Dhabi,4,nov.,2012,Race result
8,Jean-Eric,Vergne,55,+69.589s,4,South Korea,14,Oct,2012,Race result
8,Adrian,Sutil,52,+40.932s,4,Great Britain,11,Jul,2010,Race result
8,Fernando,Alonso,57,+32.809s,4,Europe,27,Jun,2010,Race result
8,Sebastien,Buemi,69,+1 lap,4,Canada,13,Jun,2010,Race result
8,Nick,Heidfeld,53,+69.648s,4,Japan,10,Oct,2010,Race result
8,Kamui,Kobayashi,55,+77.889s,4,South Korea,24,Oct,2010,Race result
8,Mark,Webber,55,+44.243s,4,Abu Dhabi,14,nov.,2010,Race result
8,Mark,Webber,56,+52.172s,4,China,18,Apr,2010,Race result
8,Robert,Kubica,66,+73.677s,4,Spain,9,May,2010,Race result
8,Kamui,Kobayashi,44,+16.678s,4,Belgium,29,aug.,2010,Race result
8,Mark,Webber,49,+46.360s,4,Bahrain,14,Mar,2010,Race result
8,Rubens,Barrichello,58,+60.536s,4,Australia,28,Mar,2010,Race result
8,Fernando,Alonso,58,+46.544s,4,Turkey,30,May,2010,Race result
8,Nico,Rosberg,66,+1 lap,4,Germany,25,Jul,2010,Race result
8,Felipe,Massa,61,+113.297s,4,Singapore,26,Sep,2010,Race result
8,Robert,Kubica,53,+34.028s,4,Italy,12,Sep,2010,Race result
8,Jenson,Button,56,+37.918s,4,Malaysia,4,Apr,2010,Race result
8,Nico,Hulkenberg,70,+1 lap,4,Brazil,7,nov.,2010,Race result
8,Adrian,Sutil,78,+6.970s,4,Monaco,16,May,2010,Race result
8,Jenson,Button,69,+1 lap,4,Hungary,1,aug.,2010,Race result
8,Jarno,Trulli,70,+68.172s,1,Hungary,26,Jul,2009,Race result
8,Heikki,Kovalainen,60,+58.692s,1,Germany,12,Jul,2009,Race result
8,Timo,Glock,58,+46.959s,1,Turkey,7,Jun,2009,Race result
8,Sebastien,Buemi,56,+76.439s,1,China,19,Apr,2009,Race result
8,Sebastien,Bourdais,78,+63.142s,1,Monaco,24,May,2009,Race result
8,Jenson,Button,53,+11.474s,1,Japan,4,Oct,2009,Race result
8,Fernando,Alonso,57,+52.775s,1,Bahrain,26,Apr,2009,Race result
8,Sebastian,Vettel,53,+85.407s,1,Italy,13,Sep,2009,Race result
8,Rubens,Barrichello,71,+45.454s,1,Brazil,18,Oct,2009,Race result
8,Sebastien,Bourdais,58,+6.298s,1,Australia,29,Mar,2009,Race result
8,Nico,Rosberg,31,+71.576s,0.5,Malaysia,5,Apr,2009,Race result
8,Kimi,Räikkönen,60,+69.622s,1,Great Britain,21,Jun,2009,Race result
8,Robert,Kubica,57,+36.667s,1,Europe,23,aug.,2009,Race result
8,Robert,Kubica,61,+55.054s,1,Singapore,27,Sep,2009,Race result
8,Nico,Rosberg,44,+36.208s,1,Belgium,30,aug.,2009,Race result
8,Nico,Rosberg,66,+65.211s,1,Spain,10,May,2009,Race result
8,Sebastien,Buemi,55,+41.294s,1,Abu Dhabi,1,nov.,2009,Race result
8,Kazuki,Nakajima,61,+18.489s,1,Singapore,28,Sep,2008,Race result
8,Fernando,Alonso,56,+70.041s,1,Malaysia,23,Mar,2008,Race result
8,Fernando,Alonso,70,+43.372s,1,France,22,Jun,2008,Race result
8,Nico,Rosberg,58,+71.406s,1,Turkey,11,May,2008,Race result
8,Robert,Kubica,70,+48.321s,1,Hungary,3,aug.,2008,Race result
8,Mark,Webber,67,+50.811s,1,Japan,12,Oct,2008,Race result
8,Mark,Webber,53,+32.048s,1,Italy,14,Sep,2008,Race result
8,Sebastian,Vettel,67,+33.282s,1,Germany,20,Jul,2008,Race result
8,Nelson,Piquet,56,+56.645s,1,China,19,Oct,2008,Race result
8,Mark,Webber,44,+42.776s,1,Belgium,7,Sep,2008,Race result
8,Heikki,Kovalainen,76,+33.191s,1,Monaco,25,May,2008,Race result
8,Sebastian,Vettel,70,+54.120s,1,Canada,8,Jun,2008,Race result
8,Jarno,Trulli,71,+68.463s,1,Brazil,2,nov.,2008,Race result
8,Nico,Rosberg,57,+71.457s,1,Europe,24,aug.,2008,Race result
8,Kazuki,Nakajima,59,+1 lap,1,Great Britain,6,Jul,2008,Race result
8,Kimi,Räikkönen,53,DNF,1,Australia,16,Mar,2008,Race result
8,Jarno,Trulli,66,+59.435s,1,Spain,27,Apr,2008,Race result
8,Nico,Rosberg,57,+55.889s,1,Bahrain,6,Apr,2008,Race result
8,Heikki,Kovalainen,59,+1 lap,1,Europe,22,Jul,2007,Race result
8,Heikki,Kovalainen,44,+85.106s,1,Belgium,16,Sep,2007,Race result
8,Ralf,Schumacher,57,+1 lap,1,Australia,18,Mar,2007,Race result
8,Ralf,Schumacher,70,+22.888s,1,Canada,10,Jun,2007,Race result
8,Takuma,Sato,64,+1 lap,1,Spain,13,May,2007,Race result
8,David,Coulthard,56,+80.750s,1,China,7,Oct,2007,Race result
8,Giancarlo,Fisichella,58,+1 lap,1,Great Britain,8,Jul,2007,Race result
8,Jenson,Button,70,+58.885s,1,France,1,Jul,2007,Race result
8,Jarno,Trulli,70,+1 lap,1,Brazil,21,Oct,2007,Race result
8,Giancarlo,Fisichella,57,+81.701s,1,Bahrain,15,Apr,2007,Race result
8,Jenson,Button,53,+72.168s,1,Italy,9,Sep,2007,Race result
8,Heikki,Kovalainen,56,+72.015s,1,Malaysia,8,Apr,2007,Race result
8,Kimi,Räikkönen,77,+1 lap,1,Monaco,27,May,2007,Race result
8,Heikki,Kovalainen,70,+68.104s,1,Hungary,5,aug.,2007,Race result
8,Adrian,Sutil,67,+60.129s,1,Japan,30,Sep,2007,Race result
8,Robert,Kubica,58,+56.707s,1,Turkey,26,aug.,2007,Race result
8,Sebastian,Vettel,73,+67.783s,1,United States,17,Jun,2007,Race result
8,Nick,Heidfeld,69,+1 lap,1,France,16,Jul,2006,Race result
8,Mark,Webber,56,+103.588s,1,China,1,Oct,2006,Race result
8,Rubens,Barrichello,58,+60.034s,1,Turkey,27,aug.,2006,Race result
8,Jacques,Villeneuve,60,+89.364s,1,Europe,7,May,2006,Race result
8,David,Coulthard,57,+53.983s,1,Australia,2,Apr,2006,Race result
8,Ralf,Schumacher,56,+81.288s,1,Malaysia,19,Mar,2006,Race result
8,Michael,Schumacher,67,DNF,1,Hungary,6,aug.,2006,Race result
8,Jacques,Villeneuve,60,+78.299s,1,Great Britain,11,Jun,2006,Race result
8,Giancarlo,Fisichella,62,+40.200s,1,San Marino,23,Apr,2006,Race result
8,Christian,Klien,57,+66.771s,1,Bahrain,12,Mar,2006,Race result
8,David,Coulthard,69,+1 lap,1,Canada,25,Jun,2006,Race result
8,Christian,Klien,67,+48.131s,1,Germany,30,Jul,2006,Race result
8,Nick,Heidfeld,53,+45.309s,1,Italy,10,Sep,2006,Race result
8,Vitantonio,Liuzzi,72,+1 lap,1,United States,2,Jul,2006,Race result
8,Pedro,de la Rosa,71,+52.068s,1,Brazil,22,Oct,2006,Race result
8,Ralf,Schumacher,77,+1 lap,1,Monaco,28,May,2006,Race result
8,Nick,Heidfeld,53,+76.095s,1,Japan,8,Oct,2006,Race result
8,Nick,Heidfeld,65,+1 lap,1,Spain,14,May,2006,Race result
7,Lando,Norris,53,+87.224s,7,Russia,26,Sep,2021,Race result
7,Charles,Leclerc,70,+1 lap,6,Styria,27,Jun,2021,Race result
7,Esteban,Ocon,66,+63.749s,6,Portugal,2,May,2021,Race result
7,Carlos,Sainz,71,+1 lap,6,Netherlands,5,Sep,2021,Race result
7,Yuki,Tsunoda,51,+6.624s,6,Azerbaijan,6,Jun,2021,Race result
7,Lance,Stroll,53,+15.804s,6,Italy,12,Sep,2021,Race result
7,Esteban,Ocon,1,+11.579s,3,Belgium,29,aug.,2021,Race result
7,Carlos,Sainz,66,+74.670s,6,Spain,9,May,2021,Race result
7,Carlos,Sainz,56,+83.545s,6,United States,24,Oct,2021,Race result
7,Daniel,Ricciardo,56,+66.004s,6,Bahrain,28,Mar,2021,Race result
7,Lando,Norris,58,+47.213s,6,Turkey,10,Oct,2021,Race result
7,Fernando,Alonso,52,+72.093s,6,Great Britain,18,Jul,2021,Race result
7,Nicholas,Latifi,70,+77.910s,6,Hungary,1,aug.,2021,Race result
7,Pierre,Gasly,63,+52.818s,6,Emilia Romagna,18,Apr,2021,Race result
7,Pierre,Gasly,53,+76.596s,6,France,20,Jun,2021,Race result
7,Lewis,Hamilton,78,+68.231s,7,Monaco,23,May,2021,Race result
7,Daniel,Ricciardo,71,+60.395s,6,Austria,4,Jul,2021,Race result
7,Charles,Leclerc,60,+30.814s,6,Eifel,11,Oct,2020,Race result
7,Lance,Stroll,71,+62.453s,6,Styria,12,Jul,2020,Race result
7,Sebastian,Vettel,65,+1 lap,6,Spain,16,aug.,2020,Race result
7,Daniel,Ricciardo,55,+73.748s,7,Abu Dhabi,13,dec.,2020,Race result
7,Daniil,Kvyat,59,+21.756s,6,Tuscany,13,Sep,2020,Race result
7,Carlos,Sainz,63,+20.230s,6,Emilia Romagna,1,nov.,2020,Race result
7,Sergio,Perez,65,+1 lap,6,Portugal,25,Oct,2020,Race result
7,Pierre,Gasly,52,+31.188s,6,Great Britain,2,aug.,2020,Race result
7,Daniil,Kvyat,87,+14.534s,6,Sakhir,6,dec.,2020,Race result
7,Nico,Hulkenberg,52,+55.951s,6,70th Anniversary,9,aug.,2020,Race result
7,Esteban,Ocon,53,+68.006s,6,Russia,27,Sep,2020,Race result
7,Lewis,Hamilton,53,+17.245s,7,Italy,6,Sep,2020,Race result
7,Daniel,Ricciardo,57,+19.368s,6,Bahrain,29,nov.,2020,Race result
7,Alexander,Albon,58,+46.484s,6,Turkey,15,nov.,2020,Race result
7,Lando,Norris,44,+43.774s,6,Belgium,30,aug.,2020,Race result
7,Sergio,Perez,69,+1 lap,6,Hungary,19,Jul,2020,Race result
7,Pierre,Gasly,71,+16.682s,6,Austria,5,Jul,2020,Race result
7,Kimi,Räikkönen,52,+1 lap,6,France,23,Jun,2019,Race result
7,Lando,Norris,61,+14.769s,6,Singapore,22,Sep,2019,Race result
7,Pierre,Gasly,51,+1 lap,6,Japan,13,Oct,2019,Race result
7,Sergio,Perez,53,+48.728s,6,Russia,29,Sep,2019,Race result
7,Sergio,Perez,54,+1 lap,6,Abu Dhabi,1,dec.,2019,Race result
7,Kevin,Magnussen,66,+28.159s,6,Spain,12,May,2019,Race result
7,Daniil,Kvyat,78,+54.574s,6,Monaco,26,May,2019,Race result
7,Sergio,Perez,53,+73.802s,6,Italy,8,Sep,2019,Race result
7,Lewis,Hamilton,71,+11.139s,6,Brazil,17,nov.,2019,Race result
7,Sergio,Perez,71,+73.819s,6,Mexico,27,Oct,2019,Race result
7,Romain,Grosjean,64,+16.838s,6,Germany,28,Jul,2019,Race result
7,Kimi,Räikkönen,69,+1 lap,6,Hungary,4,aug.,2019,Race result
7,Pierre,Gasly,70,+1 lap,6,Austria,30,Jun,2019,Race result
7,Daniel,Ricciardo,55,+1 lap,6,China,14,Apr,2019,Race result
7,Lando,Norris,56,+90.764s,6,United States,3,nov.,2019,Race result
7,Daniil,Kvyat,44,+89.657s,6,Belgium,1,Sep,2019,Race result
7,Kimi,Räikkönen,57,+47.470s,6,Bahrain,31,Mar,2019,Race result
7,Nico,Hulkenberg,69,+1 lap,6,Canada,9,Jun,2019,Race result
7,Nico,Hulkenberg,57,+1 lap,6,Australia,17,Mar,2019,Race result
7,Carlos,Sainz,51,+83.826s,6,Azerbaijan,28,Apr,2019,Race result
7,Daniel,Ricciardo,52,+54.401s,6,Great Britain,14,Jul,2019,Race result
7,Pierre,Gasly,78,+24.331s,6,Monaco,27,May,2018,Race result
7,Fernando,Alonso,51,+10.931s,6,Azerbaijan,29,Apr,2018,Race result
7,Sergio,Perez,53,+79.379s,6,Japan,7,Oct,2018,Race result
7,Nico,Hulkenberg,58,+32.671s,6,Australia,25,Mar,2018,Race result
7,Charles,Leclerc,71,+44.199s,6,Brazil,11,nov.,2018,Race result
7,Sergio,Perez,70,+1 lap,6,Austria,1,Jul,2018,Race result
7,Charles,Leclerc,53,+98.390s,6,Russia,30,Sep,2018,Race result
7,Esteban,Ocon,52,+29.930s,6,Great Britain,8,Jul,2018,Race result
7,Fernando,Alonso,56,+30.639s,6,China,15,Apr,2018,Race result
7,Romain,Grosjean,44,+85.953s,6,Belgium,26,aug.,2018,Race result
7,Fernando,Alonso,56,+1 lap,6,Bahrain,8,Apr,2018,Race result
7,Kevin,Magnussen,69,+1 lap,6,Hungary,29,Jul,2018,Race result
7,Charles,Leclerc,55,+90.789s,6,Abu Dhabi,25,nov.,2018,Race result
7,Sergio,Perez,67,+30.556s,6,Germany,22,Jul,2018,Race result
7,Valtteri,Bottas,53,+80.632s,6,France,24,Jun,2018,Race result
7,Fernando,Alonso,61,+103.011s,6,Singapore,16,Sep,2018,Race result
7,Sergio,Perez,53,+58.678s,6,Italy,2,Sep,2018,Race result
7,Nico,Hulkenberg,67,+1 lap,6,Canada,10,Jun,2018,Race result
7,Carlos,Sainz,56,+94.994s,6,United States,21,Oct,2018,Race result
7,Carlos,Sainz,65,+1 lap,6,Spain,13,May,2018,Race result
7,Charles,Leclerc,69,+2 laps,6,Mexico,28,Oct,2018,Race result
7,Carlos,Sainz,56,+72.893s,6,China,9,Apr,2017,Race result
7,Carlos,Sainz,65,+1 lap,6,Spain,14,May,2017,Race result
7,Romain,Grosjean,44,+31.553s,6,Belgium,27,aug.,2017,Race result
7,Sergio,Perez,70,+1 lap,6,Mexico,29,Oct,2017,Race result
7,Kevin,Magnussen,51,+41.753s,6,Azerbaijan,25,Jun,2017,Race result
7,Sergio,Perez,55,+92.062s,6,Abu Dhabi,26,nov.,2017,Race result
7,Sergio,Perez,53,+71.424s,6,Japan,8,Oct,2017,Race result
7,Stoffel,Vandoorne,55,+1 lap,6,Malaysia,1,Oct,2017,Race result
7,Kimi,Räikkönen,70,+58.632s,6,Canada,11,Jun,2017,Race result
7,Lewis,Hamilton,78,+15.801s,6,Monaco,28,May,2017,Race result
7,Stoffel,Vandoorne,58,+30.388s,6,Singapore,17,Sep,2017,Race result
7,Carlos,Sainz,69,+1 lap,6,Hungary,30,Jul,2017,Race result
7,Esteban,Ocon,52,+95.004s,6,Russia,30,Apr,2017,Race result
7,Sergio,Perez,56,+1 lap,6,Australia,26,Mar,2017,Race result
7,Sebastian,Vettel,51,+93.989s,6,Great Britain,16,Jul,2017,Race result
7,Lance,Stroll,53,+74.156s,6,Italy,3,Sep,2017,Race result
7,Sergio,Perez,70,+1 lap,6,Austria,9,Jul,2017,Race result
7,Carlos,Sainz,56,+92.944s,6,United States,22,Oct,2017,Race result
7,Sergio,Perez,57,+62.606s,6,Bahrain,16,Apr,2017,Race result
7,Felipe,Massa,71,+68.882s,6,Brazil,12,nov.,2017,Race result
7,Fernando,Alonso,56,+65.205s,6,Malaysia,2,Oct,2016,Race result
7,Romain,Grosjean,71,+44.668s,6,Austria,3,Jul,2016,Race result
7,Daniel,Ricciardo,51,+69.229s,6,Europe,19,Jun,2016,Race result
7,Lewis,Hamilton,56,+78.230s,6,China,17,Apr,2016,Race result
7,Sergio,Perez,53,+57.495s,6,Japan,9,Oct,2016,Race result
7,Fernando,Alonso,69,+1 lap,6,Hungary,24,Jul,2016,Race result
7,Nico,Hulkenberg,67,+70.049s,6,Germany,31,Jul,2016,Race result
7,Nico,Hulkenberg,71,+29.827s,6,Brazil,13,nov.,2016,Race result
7,Felipe,Massa,55,+1 lap,6,United States,23,Oct,2016,Race result
7,Nico,Hulkenberg,52,+77.712s,6,Great Britain,10,Jul,2016,Race result
7,Fernando,Alonso,44,+59.445s,6,Belgium,28,aug.,2016,Race result
7,Nico,Hulkenberg,57,+74.199s,6,Australia,20,Mar,2016,Race result
7,Nico,Rosberg,78,+93.290s,6,Monaco,29,May,2016,Race result
7,Kevin,Magnussen,52,+1 lap,6,Russia,1,May,2016,Race result
7,Nico,Hulkenberg,71,+58.891s,6,Mexico,30,Oct,2016,Race result
7,Max,Verstappen,53,+54.236s,6,Italy,4,Sep,2016,Race result
7,Sergio,Perez,66,+79.538s,6,Spain,15,May,2016,Race result
7,Daniil,Kvyat,56,+1 lap,6,Bahrain,3,Apr,2016,Race result
7,Daniel,Ricciardo,70,+63.634s,6,Canada,12,Jun,2016,Race result
7,Fernando,Alonso,61,+89.198s,6,Singapore,18,Sep,2016,Race result
7,Nico,Hulkenberg,55,+50.114s,6,Abu Dhabi,27,nov.,2016,Race result
7,Nico,Hulkenberg,57,+1 lap,6,Australia,15,Mar,2015,Race result
7,Nico,Hulkenberg,52,+1 lap,6,Italy,6,Sep,2015,Race result
7,Sergio,Perez,61,+50.836s,6,Singapore,20,Sep,2015,Race result
7,Romain,Grosjean,57,+84.763s,6,Bahrain,19,Apr,2015,Race result
7,Sergio,Perez,78,+15.013s,6,Monaco,24,May,2015,Race result
7,Daniel,Ricciardo,65,+1 lap,6,Spain,10,May,2015,Race result
7,Max,Verstappen,56,+97.762s,6,Malaysia,29,Mar,2015,Race result
7,Pastor,Maldonado,70,+66.664s,6,Canada,7,Jun,2015,Race result
7,Romain,Grosjean,69,+58.578s,6,Hungary,26,Jul,2015,Race result
7,Daniil,Kvyat,70,+1 lap,6,Brazil,15,nov.,2015,Race result
7,Nico,Hulkenberg,71,+25.860s,6,Mexico,1,nov.,2015,Race result
7,Pastor,Maldonado,53,+61.088s,6,Russia,11,Oct,2015,Race result
7,Nico,Hulkenberg,55,+93.618s,6,Abu Dhabi,29,nov.,2015,Race result
7,Romain,Grosjean,56,+19.008s,6,China,12,Apr,2015,Race result
7,Nico,Hulkenberg,52,+78.744s,6,Great Britain,5,Jul,2015,Race result
7,Pastor,Maldonado,70,+1 lap,6,Austria,21,Jun,2015,Race result
7,Romain,Grosjean,53,+72.298s,6,Japan,27,Sep,2015,Race result
7,Kimi,Räikkönen,43,+55.703s,6,Belgium,23,aug.,2015,Race result
7,Carlos,Sainz,56,+30.619s,6,United States,25,Oct,2015,Race result
7,Felipe,Massa,77,+1 lap,6,Monaco,25,May,2014,Race result
7,Sebastian,Vettel,56,+95.734s,6,United States,2,nov.,2014,Race result
7,Felipe,Massa,44,+115.126s,6,Japan,5,Oct,2014,Race result
7,Sergio,Perez,55,+71.060s,12,Abu Dhabi,23,nov.,2014,Race result
7,Valtteri,Bottas,70,+23.578s,6,Canada,8,Jun,2014,Race result
7,Kimi,Räikkönen,57,+57.675s,6,Australia,16,Mar,2014,Race result
7,Sebastian,Vettel,70,+40.964s,6,Hungary,27,Jul,2014,Race result
7,Valtteri,Bottas,54,+55.697s,6,China,20,Apr,2014,Race result
7,Felipe,Massa,57,+31.265s,6,Bahrain,6,Apr,2014,Race result
7,Sergio,Perez,53,+62.518s,6,Italy,7,Sep,2014,Race result
7,Kevin,Magnussen,52,+62.563s,6,Great Britain,6,Jul,2014,Race result
7,Nico,Hulkenberg,67,+64.178s,6,Germany,20,Jul,2014,Race result
7,Kimi,Räikkönen,65,+1 lap,6,Spain,11,May,2014,Race result
7,Kevin,Magnussen,71,+32.031s,6,Austria,22,Jun,2014,Race result
7,Daniel,Ricciardo,53,+61.812s,6,Russia,21,Oct,2014,Race result
7,Sergio,Perez,60,+59.038s,6,Singapore,21,Sep,2014,Race result
7,Kimi,Räikkönen,71,+63.730s,6,Brazil,9,nov.,2014,Race result
7,Felipe,Massa,56,+85.076s,6,Malaysia,30,Mar,2014,Race result
7,Fernando,Alonso,44,+61.162s,6,Belgium,24,aug.,2014,Race result
7,Felipe,Massa,44,+53.922s,6,Belgium,25,aug.,2013,Race result
7,Felipe,Massa,71,+49.110s,6,Brazil,24,nov.,2013,Race result
7,Lewis,Hamilton,55,+79.267s,6,Abu Dhabi,3,nov.,2013,Race result
7,Mark,Webber,57,+37.244s,6,Bahrain,21,Apr,2013,Race result
7,Jenson,Button,70,+53.819s,6,Hungary,28,Jul,2013,Race result
7,Jenson,Button,61,+83.354s,6,Singapore,22,Sep,2013,Race result
7,Fernando,Alonso,78,+26.734s,6,Monaco,26,May,2013,Race result
7,Daniel,Ricciardo,53,+32.329s,6,Italy,8,Sep,2013,Race result
7,Kimi,Räikkönen,56,+48.479s,6,Malaysia,24,Mar,2013,Race result
7,Kimi,Räikkönen,60,+67.988s,6,India,27,Oct,2013,Race result
7,Nico,Rosberg,55,+26.698s,6,South Korea,6,Oct,2013,Race result
7,Daniel,Ricciardo,56,+42.691s,6,China,14,Apr,2013,Race result
7,Paul,di Resta,69,+1 lap,6,Canada,9,Jun,2013,Race result
7,Mark,Webber,60,+37.562s,6,Germany,7,Jul,2013,Race result
7,Sergio,Perez,56,+46.692s,6,United States,17,nov.,2013,Race result
7,Esteban,Gutierrez,53,+71.630s,6,Japan,13,Oct,2013,Race result
7,Adrian,Sutil,58,+65.068s,6,Australia,17,Mar,2013,Race result
7,Paul,di Resta,66,+68.988s,6,Spain,12,May,2013,Race result
7,Adrian,Sutil,52,+16.335s,6,Great Britain,30,Jun,2013,Race result
7,Nico,Rosberg,53,+33.550s,6,Italy,9,Sep,2012,Race result
7,Bruno,Senna,69,+33.899s,6,Hungary,29,Jul,2012,Race result
7,Fernando,Alonso,57,+57.803s,6,Bahrain,22,Apr,2012,Race result
7,Bruno,Senna,56,+34.597s,6,China,15,Apr,2012,Race result
7,Paul,di Resta,78,+41.537s,6,Monaco,27,May,2012,Race result
